Raw_Dist,RX_Power,FP_Power,Quality,True_Distance
1.24,-69.43,-74.54,229.97,1.27
1.22,-68.67,-73.49,243.0,1.27
1.22,-68.98,-74.42,235.56,1.27
1.23,-69.34,-74.58,205.58,1.27
1.24,-69.0,-74.17,226.87,1.27
1.2,-69.12,-74.11,241.28,1.27
1.23,-68.84,-73.23,245.91,1.27
1.21,-69.36,-75.67,228.09,1.27
1.22,-68.73,-73.6,205.05,1.27
1.23,-69.14,-73.64,202.02,1.27
1.21,-68.95,-74.07,213.28,1.27
1.23,-69.41,-74.26,202.5,1.27
1.22,-68.79,-73.77,248.12,1.27
1.24,-68.86,-73.74,214.17,1.27
1.2,-69.04,-74.51,235.81,1.27
1.25,-68.98,-73.87,193.95,1.27
1.2,-68.75,-74.01,245.28,1.27
1.25,-69.2,-73.71,189.02,1.27
1.23,-69.25,-74.63,229.75,1.27
1.23,-69.02,-73.55,190.02,1.27
1.21,-68.91,-74.49,284.11,1.27
1.23,-68.75,-73.82,240.59,1.27
1.24,-68.96,-73.84,211.67,1.27
1.22,-68.66,-73.91,220.28,1.27
1.23,-68.93,-73.87,245.5,1.27
1.2,-68.85,-74.13,245.87,1.27
1.24,-68.78,-73.91,239.62,1.27
1.2,-69.37,-74.42,237.87,1.27
1.24,-68.89,-73.66,215.47,1.27
1.23,-68.84,-74.17,248.31,1.27
1.24,-68.55,-73.48,253.56,1.27
1.24,-69.45,-75.25,267.32,1.27
1.24,-68.58,-73.68,239.12,1.27
1.23,-68.79,-74.64,239.0,1.27
1.23,-69.11,-74.12,239.22,1.27
1.23,-68.89,-73.91,245.47,1.27
1.2,-69.58,-75.02,233.0,1.27
1.23,-68.42,-73.34,227.28,1.27
1.23,-69.44,-75.21,266.75,1.27
1.22,-69.52,-74.53,206.97,1.27
1.24,-69.36,-75.01,270.57,1.27
1.22,-68.79,-73.74,194.77,1.27
1.23,-68.83,-74.31,278.64,1.27
1.23,-69.02,-74.08,191.25,1.27
1.23,-68.88,-74.37,270.54,1.27
1.22,-68.52,-73.42,218.39,1.27
1.22,-68.81,-74.48,214.81,1.27
1.24,-68.67,-73.95,212.42,1.27
1.23,-68.74,-74.08,271.86,1.27
1.22,-68.94,-74.08,266.07,1.27
1.2,-68.63,-73.66,242.59,1.27
1.22,-68.7,-73.79,248.59,1.27
1.22,-68.87,-73.6,197.95,1.27
1.21,-68.72,-73.82,279.25,1.27
1.24,-68.65,-73.61,280.11,1.27
1.22,-69.89,-75.1,222.22,1.27
1.24,-68.56,-73.49,282.79,1.27
1.22,-69.54,-74.46,208.39,1.27
1.22,-68.59,-73.32,197.35,1.27
1.22,-68.86,-73.89,271.43,1.27
1.22,-68.87,-73.75,213.92,1.27
1.22,-68.82,-73.75,241.78,1.27
1.22,-68.55,-73.34,239.62,1.27
1.22,-69.74,-74.84,261.18,1.27
1.22,-68.72,-73.57,217.19,1.27
1.22,-68.79,-74.6,218.03,1.27
1.22,-69.06,-73.98,233.47,1.27
1.24,-69.1,-74.45,270.71,1.27
1.23,-68.62,-73.5,215.06,1.27
1.24,-68.69,-73.78,196.43,1.27
1.2,-68.56,-73.63,244.16,1.27
1.23,-69.1,-74.24,242.59,1.27
1.23,-69.24,-74.15,236.0,1.27
1.22,-68.84,-74.04,239.75,1.27
1.23,-68.61,-73.52,240.09,1.27
1.23,-68.81,-74.54,272.32,1.27
1.22,-68.86,-73.98,234.84,1.27
1.22,-69.69,-75.58,203.83,1.27
1.22,-68.65,-73.66,225.0,1.27
1.25,-68.72,-73.78,245.19,1.27
1.22,-69.54,-74.57,234.91,1.27
1.22,-69.16,-74.24,210.64,1.27
1.21,-69.58,-74.44,232.34,1.27
1.22,-69.47,-74.4,233.03,1.27
1.22,-69.67,-74.73,205.19,1.27
1.22,-68.97,-74.07,234.56,1.27
1.21,-69.32,-74.26,264.68,1.27
1.23,-69.31,-74.33,234.59,1.27
1.22,-69.44,-74.41,206.36,1.27
1.21,-69.39,-74.19,232.5,1.27
1.22,-68.63,-73.79,274.43,1.27
1.21,-68.79,-73.61,270.14,1.27
1.22,-69.17,-74.75,268.07,1.27
1.22,-68.94,-73.66,272.5,1.27
1.22,-69.46,-75.03,253.57,1.27
1.24,-69.11,-74.0,224.12,1.27
1.22,-68.79,-74.23,248.69,1.27
1.23,-69.19,-74.23,228.87,1.27
1.22,-69.41,-74.95,262.29,1.27
1.25,-68.8,-73.88,212.53,1.27
1.21,-69.01,-74.0,239.84,1.27
1.26,-68.79,-74.01,234.19,1.27
1.24,-69.12,-73.99,268.75,1.27
1.26,-68.82,-73.6,239.03,1.27
1.22,-68.94,-74.48,266.11,1.27
1.23,-68.84,-74.05,238.19,1.27
1.23,-68.56,-73.76,243.44,1.27
1.23,-68.81,-73.9,218.25,1.27
1.22,-68.63,-73.71,245.12,1.27
1.24,-69.08,-73.94,242.22,1.27
1.21,-68.88,-73.94,279.14,1.27
1.25,-68.75,-73.8,238.09,1.27
1.22,-68.73,-74.12,242.72,1.27
1.25,-69.02,-74.25,228.41,1.27
1.22,-69.12,-74.69,257.5,1.27
1.24,-68.66,-73.59,245.34,1.27
1.22,-68.61,-73.73,214.92,1.27
1.24,-69.55,-75.5,208.06,1.27
1.24,-69.21,-74.48,220.37,1.27
1.23,-68.87,-74.49,273.93,1.27
1.24,-68.61,-73.7,255.19,1.27
1.21,-68.92,-74.02,276.96,1.27
1.22,-68.91,-73.74,243.69,1.27
1.22,-69.57,-75.28,254.36,1.27
1.24,-68.66,-73.8,224.42,1.27
1.23,-69.49,-75.15,231.91,1.27
1.23,-69.05,-74.11,237.56,1.27
1.22,-69.15,-75.04,269.5,1.27
1.24,-68.93,-73.85,237.0,1.27
1.22,-69.27,-75.06,266.11,1.27
1.23,-69.08,-74.0,233.12,1.27
1.2,-69.39,-74.81,260.14,1.27
1.24,-68.98,-73.86,213.83,1.27
1.23,-69.37,-74.93,224.75,1.27
1.25,-68.98,-74.26,284.11,1.27
1.24,-69.38,-73.7,224.19,1.27
1.24,-68.48,-73.69,254.56,1.27
1.23,-68.88,-73.81,245.0,1.27
1.23,-68.96,-74.05,247.97,1.27
1.2,-68.87,-74.35,282.93,1.27
1.23,-68.91,-74.11,210.42,1.27
1.24,-69.41,-75.13,223.81,1.27
1.22,-69.19,-74.14,205.11,1.27
1.21,-69.07,-74.74,272.96,1.27
1.22,-69.04,-73.97,265.43,1.27
1.21,-68.76,-74.13,246.5,1.27
1.24,-68.76,-73.82,242.66,1.27
1.23,-68.89,-73.92,251.37,1.27
1.22,-68.89,-74.19,238.41,1.27
1.22,-68.84,-73.72,239.97,1.27
1.23,-69.37,-75.03,273.21,1.27
1.21,-68.93,-73.81,244.69,1.27
1.25,-68.82,-74.37,243.62,1.27
1.24,-69.14,-74.14,211.5,1.27
1.23,-68.84,-74.27,254.09,1.27
1.22,-69.16,-74.33,262.14,1.27
1.21,-68.75,-74.41,242.03,1.27
1.24,-68.59,-73.62,241.28,1.27
1.24,-68.86,-74.86,264.18,1.27
1.22,-69.01,-74.09,240.0,1.27
1.23,-68.83,-74.53,280.96,1.27
1.22,-68.84,-74.03,234.84,1.27
1.21,-68.88,-74.13,278.07,1.27
1.24,-69.1,-74.54,235.44,1.27
1.24,-68.64,-73.89,273.64,1.27
1.23,-68.8,-73.88,216.44,1.27
1.21,-69.08,-75.03,231.0,1.27
1.24,-68.88,-73.99,253.19,1.27
1.25,-68.98,-75.19,312.83,1.27
1.23,-68.93,-73.98,247.44,1.27
1.22,-69.43,-75.48,260.86,1.27
1.24,-68.75,-73.95,247.81,1.27
1.23,-68.64,-74.34,322.96,1.27
1.24,-68.67,-73.8,238.72,1.27
1.21,-68.82,-74.43,211.5,1.27
1.24,-68.7,-74.36,275.71,1.27
1.23,-69.08,-74.53,237.16,1.27
1.24,-69.21,-75.22,312.75,1.27
1.25,-69.17,-74.84,234.19,1.27
1.23,-68.81,-74.88,261.25,1.27
1.25,-68.54,-73.97,284.25,1.27
1.24,-68.84,-74.93,257.32,1.27
1.22,-68.67,-74.74,331.58,1.27
1.24,-68.83,-74.44,222.89,1.27
1.24,-68.9,-75.07,266.07,1.27
1.23,-68.67,-74.28,327.54,1.27
1.25,-68.75,-74.26,245.06,1.27
1.24,-69.07,-74.55,239.75,1.27
1.24,-68.9,-74.08,244.09,1.27
1.21,-69.07,-74.55,241.56,1.27
1.26,-68.62,-73.9,253.75,1.27
1.23,-69.33,-74.91,262.79,1.27
1.24,-69.01,-74.46,278.11,1.27
1.22,-68.97,-74.21,249.69,1.27
1.24,-69.14,-74.58,274.93,1.27
1.22,-68.58,-74.28,276.5,1.27
1.25,-68.9,-74.35,233.78,1.27
1.22,-68.47,-73.93,227.14,1.27
1.25,-68.57,-73.78,283.54,1.27
1.2,-68.34,-73.83,287.68,1.27
1.25,-69.12,-74.54,235.25,1.27
1.22,-68.92,-74.0,271.0,1.27
1.24,-68.72,-74.52,273.29,1.27
1.25,-68.4,-73.54,195.75,1.27
1.25,-68.7,-74.72,275.71,1.27
1.24,-68.36,-73.58,242.94,1.27
1.22,-69.42,-75.14,262.82,1.27
1.24,-68.69,-73.87,234.41,1.27
1.22,-68.66,-73.85,281.32,1.27
1.24,-69.1,-74.27,234.47,1.27
1.22,-69.03,-74.61,274.96,1.27
1.26,-68.55,-73.84,245.97,1.27
1.24,-68.51,-74.02,284.79,1.27
1.26,-69.09,-73.65,233.87,1.27
1.2,-68.44,-73.91,282.61,1.27
1.24,-69.05,-74.06,230.28,1.27
1.22,-68.66,-73.69,274.86,1.27
1.24,-68.73,-74.08,236.72,1.27
1.22,-68.34,-73.58,237.75,1.27
1.25,-68.53,-74.19,248.84,1.27
1.26,-68.45,-73.29,214.47,1.27
1.23,-68.78,-74.38,244.03,1.27
1.25,-68.61,-73.59,238.47,1.27
1.22,-69.21,-74.41,237.97,1.27
1.25,-68.66,-73.44,244.84,1.27
1.22,-68.73,-74.06,235.34,1.27
1.25,-68.34,-73.52,253.0,1.27
1.22,-68.53,-73.96,243.75,1.27
1.27,-68.67,-73.53,241.5,1.27
1.22,-68.5,-73.64,273.11,1.27
1.25,-68.76,-74.17,235.97,1.27
1.24,-68.63,-73.89,240.19,1.27
1.25,-68.66,-74.04,274.86,1.27
1.24,-68.55,-73.53,241.72,1.27
1.22,-68.44,-73.73,277.36,1.27
1.25,-68.42,-73.24,243.41,1.27
1.22,-68.54,-73.6,248.44,1.27
1.25,-68.56,-73.67,240.62,1.27
1.22,-68.74,-73.71,216.47,1.27
1.24,-68.87,-73.96,230.72,1.27
1.23,-68.89,-73.99,240.91,1.27
1.24,-68.54,-73.51,246.0,1.27
1.23,-69.28,-74.2,202.67,1.27
1.22,-68.54,-74.58,239.97,1.27
1.25,-68.34,-73.33,242.72,1.27
1.24,-68.43,-73.58,249.66,1.27
1.25,-68.87,-73.76,212.14,1.27
1.23,-68.37,-73.48,242.87,1.27
1.25,-68.74,-74.04,239.31,1.27
1.23,-68.5,-73.71,235.47,1.27
1.23,-68.62,-73.88,280.86,1.27
1.24,-68.28,-73.16,239.12,1.27
1.2,-68.81,-73.88,274.11,1.27
1.26,-68.63,-73.47,236.06,1.27
1.24,-68.38,-73.44,199.6,1.27
1.24,-68.49,-73.34,222.58,1.27
1.23,-69.0,-74.15,233.41,1.27
1.26,-68.69,-73.53,240.22,1.27
1.24,-68.48,-73.4,246.69,1.27
1.23,-69.33,-75.73,225.47,1.27
1.22,-68.93,-73.8,208.28,1.27
1.21,-68.54,-73.52,244.91,1.27
1.26,-68.79,-73.78,207.14,1.27
1.24,-68.8,-73.92,233.47,1.27
1.23,-69.31,-75.5,264.07,1.27
1.23,-68.36,-73.1,225.47,1.27
1.23,-68.5,-73.55,247.53,1.27
1.23,-68.94,-73.87,193.2,1.27
1.2,-69.43,-74.64,224.75,1.27
1.23,-68.69,-73.57,217.78,1.27
1.21,-68.52,-73.31,253.56,1.27
1.25,-68.63,-73.18,212.53,1.27
1.21,-69.12,-74.06,200.06,1.27
1.22,-68.62,-74.11,241.69,1.27
1.23,-69.46,-74.09,223.03,1.27
1.22,-69.08,-73.75,238.53,1.27
1.23,-68.99,-73.89,241.47,1.27
1.21,-68.71,-73.34,209.36,1.27
1.2,-69.35,-74.46,203.28,1.27
1.24,-68.72,-73.35,280.18,1.27
1.21,-68.91,-73.61,217.11,1.27
1.22,-69.47,-74.42,186.87,1.27
1.2,-68.75,-73.2,275.96,1.27
1.21,-69.52,-73.66,215.31,1.27
1.2,-68.98,-73.88,244.09,1.27
1.19,-69.07,-72.93,220.67,1.27
1.22,-69.5,-74.89,233.12,1.27
1.2,-69.07,-72.86,215.03,1.27
1.21,-68.89,-73.51,219.03,1.27
1.22,-69.24,-73.9,231.59,1.27
1.22,-69.61,-74.16,167.75,1.27
1.22,-69.64,-75.03,257.39,1.27
1.2,-68.91,-73.31,217.17,1.27
1.21,-69.24,-73.44,213.28,1.27
1.24,-69.09,-74.41,213.61,1.27
1.22,-69.16,-72.89,215.47,1.27
1.24,-69.6,-74.36,235.87,1.27
1.22,-69.74,-73.44,197.43,1.27
1.21,-69.0,-72.71,246.19,1.27
1.23,-69.39,-73.3,217.22,1.27
1.21,-69.24,-72.93,194.77,1.27
1.24,-69.21,-73.7,239.56,1.27
1.21,-70.18,-73.79,202.78,1.27
1.23,-69.29,-73.08,215.0,1.27
1.24,-69.59,-74.71,232.31,1.27
1.22,-69.38,-73.03,212.69,1.27
1.22,-70.18,-74.07,236.81,1.27
1.22,-69.84,-73.49,187.55,1.27
1.23,-70.21,-73.79,201.94,1.27
1.21,-69.76,-73.41,215.97,1.27
1.22,-70.2,-73.98,211.61,1.27
1.2,-70.17,-73.68,229.12,1.27
1.24,-70.4,-76.0,197.97,1.27
1.24,-69.31,-72.61,212.78,1.27
1.22,-70.33,-74.65,211.81,1.27
1.23,-69.3,-72.79,216.31,1.27
1.22,-69.95,-73.63,208.03,1.27
1.24,-69.98,-75.38,239.72,1.27
1.23,-69.97,-73.7,228.91,1.27
1.23,-70.07,-74.61,201.25,1.27
1.23,-68.76,-75.12,237.41,1.27
1.21,-68.59,-72.94,245.06,1.27
1.2,-69.46,-74.07,265.61,1.27
1.22,-68.67,-72.93,217.42,1.27
1.21,-68.73,-72.92,237.87,1.27
1.21,-69.3,-74.53,233.97,1.27
1.21,-69.08,-73.22,217.42,1.27
1.21,-69.17,-73.45,217.06,1.27
1.23,-69.03,-73.46,244.87,1.27
1.21,-69.03,-73.09,212.72,1.27
1.21,-69.45,-75.09,233.84,1.27
1.22,-68.41,-72.7,242.75,1.27
1.2,-68.67,-72.76,281.11,1.27
1.22,-69.09,-74.95,232.47,1.27
1.21,-69.38,-73.57,232.06,1.27
1.19,-69.63,-74.06,231.72,1.27
1.2,-68.64,-74.41,240.72,1.27
1.2,-68.58,-72.53,223.86,1.27
1.2,-68.87,-73.05,244.16,1.27
1.19,-69.43,-74.82,229.03,1.27
1.21,-69.06,-73.07,235.97,1.27
1.2,-69.05,-74.0,232.81,1.27
1.19,-69.57,-75.44,204.89,1.27
1.2,-68.78,-72.52,220.81,1.27
1.21,-68.97,-74.04,248.72,1.27
1.2,-68.9,-72.74,212.17,1.27
1.2,-68.72,-73.23,233.72,1.27
1.18,-68.53,-74.16,247.97,1.27
1.22,-69.24,-73.58,207.08,1.27
1.2,-68.81,-73.25,243.72,1.27
1.2,-68.58,-74.2,245.41,1.27
1.24,-68.84,-72.56,220.5,1.27
1.2,-68.69,-72.96,243.28,1.27
1.2,-69.25,-74.86,236.12,1.27
1.22,-68.73,-72.41,237.0,1.27
1.23,-68.72,-73.33,240.97,1.27
1.19,-68.57,-74.6,241.22,1.27
1.23,-69.39,-73.56,205.97,1.27
1.2,-69.37,-74.6,207.14,1.27
1.19,-69.04,-75.23,209.97,1.27
1.23,-68.77,-72.61,221.25,1.27
1.18,-69.33,-74.47,211.64,1.27
1.2,-68.49,-72.24,249.47,1.27
1.24,-69.24,-74.21,253.68,1.27
1.21,-69.27,-74.56,208.86,1.27
1.2,-68.46,-72.19,218.08,1.27
1.22,-69.14,-73.24,203.92,1.27
1.2,-69.19,-74.48,213.97,1.27
1.18,-69.24,-73.45,213.61,1.27
1.22,-69.32,-73.67,182.27,1.27
1.2,-68.94,-73.99,194.45,1.27
1.22,-68.8,-72.33,211.67,1.27
1.22,-68.7,-73.32,235.5,1.27
1.18,-68.8,-74.16,199.8,1.27
1.22,-68.45,-72.25,198.9,1.27
1.23,-68.61,-73.29,219.53,1.27
1.19,-68.8,-74.41,193.1,1.27
1.23,-68.62,-72.58,214.92,1.27
1.23,-68.8,-73.41,213.92,1.27
1.17,-68.7,-74.37,193.52,1.27
1.22,-68.43,-72.09,218.0,1.27
1.21,-68.52,-73.22,223.89,1.27
1.18,-68.67,-73.84,197.07,1.27
1.22,-68.85,-72.35,188.98,1.27
1.23,-68.82,-73.16,244.37,1.27
1.2,-69.41,-75.34,184.98,1.27
1.22,-68.73,-72.53,196.23,1.27
1.22,-68.89,-73.83,219.47,1.27
1.2,-69.32,-75.39,207.22,1.27
1.22,-68.59,-72.39,217.83,1.27
1.19,-69.75,-75.16,195.92,1.27
1.22,-68.56,-74.41,218.67,1.27
1.23,-68.82,-72.64,214.42,1.27
1.2,-69.23,-74.34,228.87,1.27
1.2,-69.04,-74.85,185.35,1.27
1.22,-68.45,-72.3,240.53,1.27
1.24,-68.68,-73.08,248.28,1.27
1.19,-69.04,-74.22,210.17,1.27
1.22,-68.59,-72.41,213.25,1.27
1.23,-68.36,-73.01,196.3,1.27
1.18,-69.0,-74.45,209.72,1.27
1.22,-69.33,-73.51,228.16,1.27
1.22,-69.15,-74.32,208.67,1.27
1.22,-68.8,-74.45,219.11,1.27
1.23,-69.06,-73.11,207.44,1.27
1.23,-69.24,-74.28,182.02,1.27
1.18,-68.51,-74.01,242.66,1.27
1.23,-68.96,-72.3,174.27,1.27
1.23,-68.59,-72.92,277.0,1.27
1.21,-68.6,-73.82,240.19,1.27
1.2,-69.02,-73.24,244.59,1.27
1.24,-69.22,-73.4,229.09,1.27
1.24,-68.7,-73.21,286.18,1.27
1.2,-69.39,-75.32,261.64,1.27
1.24,-68.48,-72.56,273.57,1.27
1.24,-68.51,-73.2,282.39,1.27
1.24,-68.29,-72.54,275.29,1.27
1.26,-69.15,-73.37,281.14,1.27
1.22,-68.56,-73.77,246.47,1.27
1.21,-68.58,-72.84,244.44,1.27
1.26,-68.92,-72.64,213.83,1.27
1.24,-68.55,-73.41,280.86,1.27
1.23,-68.35,-72.84,328.17,1.27
1.24,-68.99,-72.51,237.37,1.27
1.26,-68.51,-72.79,326.42,1.27
1.24,-68.93,-74.47,317.62,1.27
1.24,-69.53,-73.31,232.97,1.27
1.28,-68.69,-73.24,274.43,1.27
1.26,-68.73,-73.93,276.14,1.27
1.25,-68.92,-72.81,241.41,1.27
1.29,-68.56,-72.98,276.71,1.27
1.24,-69.16,-74.92,262.11,1.27
1.27,-69.58,-73.54,269.57,1.27
1.28,-69.31,-72.92,282.71,1.27
1.25,-69.95,-75.14,256.75,1.27
1.28,-68.92,-72.97,191.27,1.27
1.28,-69.31,-73.32,240.09,1.27
1.29,-69.23,-73.78,274.25,1.27
1.26,-69.03,-72.89,279.75,1.27
1.29,-69.63,-73.84,228.16,1.27
1.32,-69.4,-73.03,295.5,1.27
1.3,-69.39,-75.33,273.46,1.27
1.25,-69.42,-73.0,235.72,1.27
1.33,-69.76,-73.17,286.71,1.27
1.31,-69.59,-75.38,275.21,1.27
1.31,-70.19,-73.9,217.89,1.27
1.31,-69.69,-73.48,201.52,1.27
1.27,-70.36,-74.39,261.46,1.27
1.31,-70.23,-73.53,206.36,1.27
1.32,-70.22,-73.44,328.71,1.27
1.33,-69.94,-73.05,215.17,1.27
1.31,-70.29,-73.23,273.46,1.27
1.33,-70.66,-73.38,247.59,1.27
1.33,-71.13,-75.36,202.08,1.27
1.33,-71.09,-73.71,232.16,1.27
1.33,-70.7,-72.93,244.97,1.27
1.34,-70.99,-73.99,253.5,1.27
1.34,-70.74,-73.07,238.94,1.27
1.35,-71.03,-73.35,279.75,1.27
1.33,-70.75,-73.99,278.89,1.27
1.33,-71.16,-73.34,248.78,1.27
1.36,-71.25,-73.61,281.57,1.27
1.32,-71.19,-74.21,234.0,1.27
1.35,-71.33,-73.77,276.54,1.27
1.38,-71.2,-73.59,279.43,1.27
1.37,-71.22,-74.17,243.31,1.27
1.36,-71.63,-75.29,223.91,1.27
1.4,-71.12,-73.64,263.39,1.27
1.37,-71.25,-74.2,243.34,1.27
1.4,-71.41,-75.03,261.75,1.27
1.4,-71.47,-74.22,255.75,1.27
1.41,-71.25,-74.42,261.89,1.27
1.44,-71.6,-75.94,244.5,1.27
1.47,-71.67,-74.7,274.86,1.27
1.44,-71.37,-75.39,293.46,1.27
1.45,-71.39,-74.71,284.75,1.27
1.46,-71.43,-74.83,317.58,1.27
1.43,-71.28,-76.02,300.08,1.27
1.45,-71.46,-74.99,283.0,1.27
1.5,-71.44,-75.15,258.07,1.27
1.51,-71.72,-76.11,252.68,1.27
1.49,-71.38,-75.0,297.92,1.27
1.49,-72.05,-76.22,194.12,1.27
1.52,-72.13,-77.02,325.95,1.27
1.54,-71.78,-75.42,341.3,1.27
1.53,-72.19,-76.66,306.0,1.27
1.62,-72.18,-78.7,220.5,1.27
1.57,-72.43,-76.71,254.79,1.27
1.64,-72.51,-75.93,288.33,1.27
1.63,-72.93,-76.61,316.75,1.27
1.6,-72.9,-77.87,186.62,1.27
1.71,-73.67,-77.53,239.61,1.27
1.86,-73.36,-77.6,251.0,1.27
1.75,-73.47,-77.35,217.84,1.27
1.82,-73.7,-79.72,206.07,1.27
2.03,-73.92,-77.58,209.45,1.27
1.99,-73.63,-77.85,226.84,1.27
1.96,-73.76,-77.58,247.18,1.27
1.44,-73.82,-90.92,55.21,1.27
1.35,-74.09,-95.64,46.43,1.27
1.73,-74.7,-90.46,42.18,1.27
1.28,-74.34,-93.41,49.0,1.27
1.3,-74.03,-96.62,58.54,1.27
1.32,-74.73,-91.58,37.79,1.27
1.28,-74.4,-94.35,66.1,1.27
1.27,-75.39,-96.42,50.61,1.27
1.29,-74.48,-91.23,33.36,1.27
1.3,-74.47,-92.89,38.89,1.27
1.28,-75.42,-94.58,66.29,1.27
1.31,-74.41,-90.3,38.67,1.27
1.33,-74.39,-91.95,49.11,1.27
1.29,-74.4,-92.86,87.11,1.27
1.3,-74.84,-93.39,76.84,1.27
1.32,-74.11,-91.07,67.62,1.27
1.31,-74.57,-92.24,77.31,1.27
1.31,-73.97,-91.61,131.5,1.27
1.34,-74.11,-91.1,79.82,1.27
1.31,-73.8,-91.4,91.0,1.27
1.33,-74.69,-90.71,122.5,1.27
1.34,-74.0,-89.71,70.29,1.27
1.33,-73.84,-89.45,102.12,1.27
1.34,-73.82,-89.2,144.14,1.27
1.33,-73.84,-88.99,125.47,1.27
1.35,-73.18,-87.86,144.96,1.27
1.33,-73.51,-88.23,132.87,1.27
1.35,-73.47,-85.32,164.75,1.27
1.36,-72.77,-85.12,155.11,1.27
1.36,-72.54,-84.04,174.87,1.27
1.39,-71.94,-82.83,181.46,1.27
1.37,-71.69,-81.83,201.75,1.27
1.39,-72.05,-80.17,213.59,1.27
1.4,-71.92,-82.82,168.93,1.27
1.38,-71.11,-79.7,228.96,1.27
1.39,-70.67,-77.97,305.67,1.27
1.38,-70.75,-77.88,287.46,1.27
1.4,-70.85,-78.54,272.12,1.27
1.39,-70.36,-77.48,290.25,1.27
1.38,-70.11,-76.0,276.57,1.27
1.37,-70.05,-75.88,265.68,1.27
1.37,-70.28,-76.67,296.21,1.27
1.4,-70.08,-76.05,260.68,1.27
1.36,-70.08,-75.4,332.67,1.27
1.36,-70.01,-76.61,309.62,1.27
1.39,-69.48,-74.89,288.0,1.27
1.36,-70.0,-75.45,313.58,1.27
1.34,-69.72,-75.78,272.07,1.27
1.39,-69.93,-75.55,256.29,1.27
1.36,-69.65,-74.62,322.0,1.27
1.36,-69.93,-75.42,268.0,1.27
1.38,-69.73,-74.75,274.39,1.27
1.38,-69.68,-74.64,274.32,1.27
1.37,-69.92,-74.76,378.75,1.27
1.38,-70.24,-75.53,303.33,1.27
1.38,-69.84,-75.25,316.5,1.27
1.37,-70.25,-75.41,317.37,1.27
1.4,-70.21,-75.25,278.04,1.27
1.4,-70.09,-75.7,251.79,1.27
1.39,-70.0,-75.15,273.18,1.27
1.42,-70.18,-75.26,272.64,1.27
1.42,-70.23,-75.88,273.29,1.27
1.41,-70.48,-75.92,315.46,1.27
1.4,-70.22,-75.29,312.87,1.27
1.44,-70.25,-75.32,312.58,1.27
1.44,-70.7,-76.15,307.62,1.27
1.42,-70.32,-75.24,315.75,1.27
1.47,-71.32,-76.54,296.67,1.27
1.47,-70.92,-76.58,359.45,1.27
1.48,-70.5,-75.83,310.46,1.27
1.48,-70.52,-75.45,324.71,1.27
1.48,-70.75,-77.09,255.71,1.27
1.52,-71.77,-77.66,297.04,1.27
1.49,-70.65,-75.46,275.68,1.27
1.49,-71.09,-76.98,307.08,1.27
1.51,-70.81,-76.15,269.5,1.27
1.53,-70.7,-75.83,318.46,1.27
1.54,-71.68,-77.94,284.62,1.27
1.55,-71.25,-77.19,300.33,1.27
1.57,-72.65,-78.57,341.6,1.27
1.58,-71.42,-76.66,372.5,1.27
1.6,-72.12,-78.63,324.65,1.27
1.62,-72.03,-78.17,296.79,1.27
1.59,-72.79,-77.53,307.71,1.27
1.53,-72.91,-77.84,292.04,1.27
1.52,-72.07,-77.42,291.42,1.27
1.53,-71.75,-77.01,369.3,1.27
1.5,-71.55,-76.7,305.92,1.27
1.51,-71.74,-77.81,331.85,1.27
1.53,-72.29,-77.95,305.79,1.27
1.55,-71.96,-76.88,310.0,1.27
1.52,-71.71,-77.7,237.11,1.27
1.54,-72.15,-77.81,325.95,1.27
1.55,-72.3,-77.42,350.15,1.27
1.53,-72.34,-77.44,293.04,1.27
1.53,-72.38,-78.27,262.17,1.27
1.57,-72.79,-78.32,229.54,1.27
1.55,-72.54,-77.82,289.33,1.27
1.6,-72.72,-78.68,255.0,1.27
1.62,-73.24,-79.14,224.89,1.27
1.64,-73.62,-80.42,187.93,1.27
1.69,-74.24,-80.86,213.93,1.27
1.68,-74.59,-81.06,260.71,1.27
1.75,-75.29,-84.21,181.08,1.27
1.79,-75.81,-85.41,236.35,1.27
1.16,-75.76,-93.77,12.79,1.27
1.14,-75.75,-98.07,37.17,1.27
1.21,-75.96,-90.01,23.92,1.27
1.26,-75.7,-91.87,36.04,1.27
1.26,-75.43,-94.73,78.9,1.27
1.3,-75.08,-88.64,42.71,1.27
1.28,-75.44,-90.27,74.2,1.27
1.29,-74.85,-91.97,104.37,1.27
1.31,-74.66,-88.24,54.71,1.27
1.31,-74.96,-89.82,102.96,1.27
1.3,-74.16,-90.53,148.75,1.27
1.35,-74.63,-86.72,73.87,1.27
1.33,-73.84,-87.38,119.29,1.27
1.34,-74.34,-88.41,162.04,1.27
1.31,-72.8,-88.18,190.42,1.27
1.37,-73.66,-84.34,127.58,1.27
1.37,-73.17,-85.76,161.58,1.27
1.33,-73.12,-85.08,216.12,1.27
1.33,-72.84,-84.69,229.08,1.27
1.4,-72.36,-83.4,194.25,1.27
1.33,-72.14,-82.54,213.75,1.27
1.34,-72.06,-80.96,138.4,1.27
1.38,-71.92,-80.98,297.35,1.27
1.37,-71.62,-81.08,276.0,1.27
1.37,-71.68,-80.08,284.42,1.27
1.37,-71.08,-79.24,248.71,1.27
1.35,-70.96,-79.32,282.21,1.27
1.36,-70.97,-78.33,315.25,1.27
1.37,-71.94,-79.44,263.15,1.27
1.36,-70.22,-77.68,247.79,1.27
1.33,-70.38,-77.52,262.29,1.27
1.33,-71.32,-78.03,265.64,1.27
